date,department,team,targeted_productivity,smv,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,quarter_Quarter1,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,productivity_indicator
1/11/2015,0,5,0.5,4.15,1440,0,0.0,0,0,8.0,0.609138258,0,1,0,0,0,0,0,1,0,0,0,0.10913825799999999
1/11/2015,1,11,0.6,12.52,9540,30,0.0,0,0,53.0,0.600229846,0,1,0,0,0,0,0,1,0,0,0,0.000229845999999978
1/11/2015,0,6,0.8,2.9,1440,0,0.0,0,0,8.0,0.597348485,0,1,0,0,0,0,0,1,0,0,0,-0.202651515
1/11/2015,0,7,0.8,2.9,1440,0,0.0,0,0,8.0,0.590435606,0,1,0,0,0,0,0,1,0,0,0,-0.20956439400000004
1/11/2015,1,4,0.8,50.48,10440,0,0.0,0,0,58.0,0.473134796,0,1,0,0,0,0,0,1,0,0,0,-0.326865204
1/11/2015,1,5,0.6,20.79,7980,0,0.0,0,0,57.0,0.452979626,0,1,0,0,0,0,0,1,0,0,0,-0.14702037399999995
1/12/2015,0,1,0.8,3.94,1440,0,0.0,0,0,8.0,0.955151515,0,1,0,0,0,1,0,0,0,0,0,0.1551515149999999
1/12/2015,0,4,0.35,4.3,3240,0,0.0,0,0,18.0,0.942213805,0,1,0,0,0,1,0,0,0,0,0,0.592213805
1/12/2015,0,3,0.8,4.15,1800,0,0.0,0,0,10.0,0.905454545,0,1,0,0,0,1,0,0,0,0,0,0.10545454499999996
1/12/2015,0,2,0.8,3.94,1440,0,0.0,0,0,8.0,0.880530303,0,1,0,0,0,1,0,0,0,0,0,0.08053030299999997
1/12/2015,0,9,0.8,3.94,1440,0,0.0,0,0,8.0,0.858143939,0,1,0,0,0,1,0,0,0,0,0,0.05814393899999992
1/12/2015,1,1,0.8,26.16,8220,75,0.0,0,0,59.0,0.850522167,0,1,0,0,0,1,0,0,0,0,0,0.05052216700000001
1/12/2015,1,9,0.8,26.16,10620,75,0.0,0,0,59.0,0.850502311,0,1,0,0,0,1,0,0,0,0,0,0.05050231099999991
1/12/2015,1,7,0.8,25.9,10170,60,0.0,0,0,56.5,0.850136766,0,1,0,0,0,1,0,0,0,0,0,0.050136765999999944
1/12/2015,1,8,0.8,25.9,10170,60,0.0,0,0,56.5,0.850136766,0,1,0,0,0,1,0,0,0,0,0,0.050136765999999944
1/12/2015,0,6,0.8,2.9,1440,0,0.0,0,0,8.0,0.817424242,0,1,0,0,0,1,0,0,0,0,0,0.017424241999999923
1/12/2015,0,5,0.65,4.15,1440,0,0.0,0,0,8.0,0.809564394,0,1,0,0,0,1,0,0,0,0,0,0.159564394
1/12/2015,1,3,0.8,19.87,9900,0,0.0,0,0,55.0,0.800273829,0,1,0,0,0,1,0,0,0,0,0,0.0002738289999999477
1/12/2015,1,6,0.8,11.41,5670,50,0.0,0,0,31.5,0.800181818,0,1,0,0,0,1,0,0,0,0,0,0.00018181799999994475
1/12/2015,1,12,0.8,11.61,4470,50,0.0,0,0,31.5,0.80007657,0,1,0,0,0,1,0,0,0,0,0,7.656999999994252e-05
1/12/2015,1,2,0.8,28.08,10530,63,0.0,0,0,58.5,0.8,0,1,0,0,0,1,0,0,0,0,0,0.0
1/12/2015,0,8,0.8,2.9,1440,0,0.0,0,0,8.0,0.725,0,1,0,0,0,1,0,0,0,0,0,-0.07500000000000007
1/12/2015,1,10,0.8,50.48,6930,45,0.0,0,0,58.5,0.688557555,0,1,0,0,0,1,0,0,0,0,0,-0.111442445
1/12/2015,1,5,0.65,20.79,8460,0,0.0,0,0,59.0,0.650040783,0,1,0,0,0,1,0,0,0,0,0,4.078299999998869e-05
1/12/2015,1,11,0.65,12.52,9540,44,0.0,0,0,53.0,0.64998056,0,1,0,0,0,1,0,0,0,0,0,-1.9439999999981694e-05
1/12/2015,0,7,0.8,2.9,1440,0,0.0,0,0,8.0,0.648106061,0,1,0,0,0,1,0,0,0,0,0,-0.15189393900000003
1/12/2015,0,11,0.8,4.15,1440,0,0.0,0,0,8.0,0.640577652,0,1,0,0,0,1,0,0,0,0,0,-0.159422348
1/12/2015,1,4,0.35,22.4,7350,0,0.0,0,0,51.5,0.35063299,0,1,0,0,0,1,0,0,0,0,0,0.0006329899999999999
1/12/2015,0,10,0.8,3.94,1440,0,0.0,0,0,8.0,0.24625,0,1,0,0,0,1,0,0,0,0,0,-0.5537500000000001
1/13/2015,0,4,0.35,4.3,2160,0,0.0,0,0,12.0,0.952020202,0,1,0,0,0,0,0,0,0,1,0,0.6020202020000001
1/13/2015,0,1,0.8,3.94,1440,0,0.0,0,0,2.0,0.951420455,0,1,0,0,0,0,0,0,0,1,0,0.151420455
1/13/2015,0,10,0.8,3.94,5400,0,0.0,0,0,20.0,0.912766667,0,1,0,0,0,0,0,0,0,1,0,0.11276666699999993
1/13/2015,0,3,0.8,4.15,1620,0,0.0,0,0,9.0,0.901262626,0,1,0,0,0,0,0,0,0,1,0,0.10126262599999991
1/13/2015,0,9,0.8,3.94,1440,0,0.0,0,0,8.0,0.858143939,0,1,0,0,0,0,0,0,0,1,0,0.05814393899999992
1/13/2015,1,1,0.8,26.16,10620,75,0.0,0,0,59.0,0.850502311,0,1,0,0,0,0,0,0,0,1,0,0.05050231099999991
1/13/2015,1,9,0.8,26.16,10620,75,0.0,0,0,59.0,0.850502311,0,1,0,0,0,0,0,0,0,1,0,0.05050231099999991
1/13/2015,1,8,0.8,25.9,10260,60,0.0,0,0,57.0,0.850252525,0,1,0,0,0,0,0,0,0,1,0,0.05025252499999999
1/13/2015,1,7,0.8,25.9,10170,60,0.0,0,0,56.5,0.850136766,0,1,0,0,0,0,0,0,0,1,0,0.050136765999999944
1/13/2015,0,5,0.65,4.15,1440,0,0.0,0,0,8.0,0.821354167,0,1,0,0,0,0,0,0,0,1,0,0.17135416699999995
1/13/2015,0,2,0.8,3.94,1440,0,0.0,0,0,8.0,0.805909091,0,1,0,0,0,0,0,0,0,1,0,0.005909090999999922
1/13/2015,1,6,0.8,11.61,5670,50,0.0,0,0,31.5,0.800246753,0,1,0,0,0,0,0,0,0,1,0,0.00024675299999998845
1/13/2015,1,12,0.8,11.61,5670,50,0.0,0,0,31.5,0.800246753,0,1,0,0,0,0,0,0,0,1,0,0.00024675299999998845
1/13/2015,1,2,0.8,28.08,10530,50,0.0,0,0,58.5,0.8,0,1,0,0,0,0,0,0,0,1,0,0.0
1/13/2015,1,3,0.8,42.27,9900,54,0.0,0,0,55.0,0.705576584,0,1,0,0,0,0,0,0,0,1,0,-0.09442341600000004
1/13/2015,0,8,0.8,2.9,1440,0,0.0,0,0,8.0,0.681060606,0,1,0,0,0,0,0,0,0,1,0,-0.11893939400000009
1/13/2015,0,7,0.8,2.9,1440,0,0.0,0,0,8.0,0.670075758,0,1,0,0,0,0,0,0,0,1,0,-0.12992424200000008
1/13/2015,0,11,0.8,4.15,1440,0,0.0,0,0,8.0,0.601278409,0,1,0,0,0,0,0,0,0,1,0,-0.1987215910000001
1/13/2015,1,11,0.7,27.13,9540,37,0.0,0,0,53.0,0.582301029,0,1,0,0,0,0,0,0,0,1,0,-0.11769897099999993
1/13/2015,1,5,0.7,20.79,10440,0,0.0,0,0,58.0,0.526810345,0,1,0,0,0,0,0,0,0,1,0,-0.17318965499999994
1/13/2015,1,4,0.5,22.4,10170,23,0.0,0,0,56.5,0.500380799,0,1,0,0,0,0,0,0,0,1,0,0.00038079899999998723
1/13/2015,1,10,0.35,22.4,10170,23,0.0,0,0,56.5,0.35020649,0,1,0,0,0,0,0,0,0,1,0,0.00020649000000000362
1/14/2015,0,11,0.8,4.15,1980,0,0.0,0,0,7.0,0.934607438,0,1,0,0,0,0,0,0,0,0,1,0.13460743799999997
1/14/2015,0,4,0.35,4.3,2700,0,0.0,0,0,8.0,0.908080808,0,1,0,0,0,0,0,0,0,0,1,0.558080808
1/14/2015,1,7,0.8,25.9,10170,70,0.0,0,0,56.5,0.900144811,0,1,0,0,0,0,0,0,0,0,1,0.10014481099999994
1/14/2015,0,1,0.8,3.94,1440,0,0.0,0,0,8.0,0.891723485,0,1,0,0,0,0,0,0,0,0,1,0.09172348499999994
1/14/2015,0,5,0.65,4.15,1440,0,0.0,0,0,15.0,0.864583333,0,1,0,0,0,0,0,0,0,0,1,0.214583333
1/14/2015,0,9,0.8,3.94,1440,0,0.0,0,0,8.0,0.858143939,0,1,0,0,0,0,0,0,0,0,1,0.05814393899999992
1/14/2015,1,9,0.8,26.16,10620,75,0.0,0,0,59.0,0.850502311,0,1,0,0,0,0,0,0,0,0,1,0.05050231099999991
1/14/2015,1,8,0.8,25.9,10170,60,0.0,0,0,56.5,0.850136766,0,1,0,0,0,0,0,0,0,0,1,0.050136765999999944
1/14/2015,0,7,0.8,2.9,1440,0,0.0,0,0,8.0,0.837594697,0,1,0,0,0,0,0,0,0,0,1,0.037594696999999955
1/14/2015,0,3,0.8,4.15,1440,0,0.0,0,0,7.0,0.820833333,0,1,0,0,0,0,0,0,0,0,1,0.02083333300000001
1/14/2015,1,12,0.8,11.61,2970,50,0.0,0,0,31.5,0.800313433,0,1,0,0,0,0,0,0,0,0,1,0.0003134329999999741
1/14/2015,1,6,0.8,11.61,5670,38,0.0,0,0,31.5,0.800246753,0,1,0,0,0,0,0,0,0,0,1,0.00024675299999998845
1/14/2015,1,1,0.8,26.16,10620,63,0.0,0,0,59.0,0.800117103,0,1,0,0,0,0,0,0,0,0,1,0.00011710300000000728
1/14/2015,1,5,0.7,20.79,7320,0,0.0,0,0,58.0,0.700095563,0,1,0,0,0,0,0,0,0,0,1,9.556300000002071e-05
1/14/2015,0,8,0.8,2.9,1440,0,0.0,0,0,8.0,0.667329545,0,1,0,0,0,0,0,0,0,0,1,-0.13267045500000008
1/14/2015,1,4,0.6,22.4,5100,23,0.0,0,0,57.0,0.600369686,0,1,0,0,0,0,0,0,0,0,1,0.0003696859999999802
1/14/2015,1,10,0.5,22.4,3390,23,0.0,0,0,56.5,0.499980334,0,1,0,0,0,0,0,0,0,0,1,-1.966599999997376e-05
1/14/2015,1,11,0.35,14.61,7200,23,0.0,0,0,55.0,0.35003125,0,1,0,0,0,0,0,0,0,0,1,3.125000000003819e-05
1/14/2015,0,10,0.8,3.94,1260,0,0.0,0,0,8.0,0.332359307,0,1,0,0,0,0,0,0,0,0,1,-0.46764069300000005
1/14/2015,1,2,0.8,51.02,4260,27,0.0,0,0,57.0,0.311207464,0,1,0,0,0,0,0,0,0,0,1,-0.48879253600000006
1/14/2015,0,2,0.8,3.94,1260,0,0.0,0,0,8.0,0.247316017,0,1,0,0,0,0,0,0,0,0,1,-0.5526839830000001
1/15/2015,0,4,0.35,4.3,3600,0,0.0,0,0,20.0,0.988636364,0,0,1,0,0,0,0,0,1,0,0,0.638636364
1/15/2015,0,10,0.8,3.94,3420,0,0.0,0,0,19.0,0.953110048,0,0,1,0,0,0,0,0,1,0,0,0.15311004799999994
1/15/2015,0,1,0.8,3.94,1440,0,0.0,0,0,8.0,0.884261364,0,0,1,0,0,0,0,0,1,0,0,0.08426136399999995
1/15/2015,0,5,0.65,4.15,1440,0,0.0,0,0,8.0,0.860653409,0,0,1,0,0,0,0,0,1,0,0,0.21065340899999996
1/15/2015,0,9,0.8,3.94,1440,0,0.0,0,0,8.0,0.858143939,0,0,1,0,0,0,0,0,1,0,0,0.05814393899999992
1/15/2015,1,1,0.8,26.16,10620,75,0.0,0,0,59.0,0.850502311,0,0,1,0,0,0,0,0,1,0,0,0.05050231099999991
1/15/2015,1,8,0.8,25.9,8970,60,0.0,0,0,56.5,0.850415628,0,0,1,0,0,0,0,0,1,0,0,0.05041562799999999
1/15/2015,1,7,0.8,25.9,10170,60,0.0,0,0,56.5,0.850136766,0,0,1,0,0,0,0,0,1,0,0,0.050136765999999944
1/15/2015,1,9,0.8,26.16,10620,63,0.0,0,0,59.0,0.800117103,0,0,1,0,0,0,0,0,1,0,0,0.00011710300000000728
1/15/2015,1,6,0.8,11.61,4950,38,0.0,0,0,31.5,0.80003139,0,0,1,0,0,0,0,0,1,0,0,3.13899999999645e-05
1/15/2015,1,12,0.8,11.61,4950,50,0.0,0,0,31.5,0.80003139,0,0,1,0,0,0,0,0,1,0,0,3.13899999999645e-05
1/15/2015,1,5,0.7,20.79,10440,0,0.0,0,0,58.0,0.700060345,0,0,1,0,0,0,0,0,1,0,0,6.03450000000727e-05
1/15/2015,0,7,0.8,2.9,1440,0,0.0,0,0,8.0,0.689299242,0,0,1,0,0,0,0,0,1,0,0,-0.11070075800000001
1/15/2015,1,3,0.5,22.52,10170,30,0.0,0,0,56.5,0.660683293,0,0,1,0,0,0,0,0,1,0,0,0.16068329299999995
1/15/2015,1,4,0.65,22.52,10080,26,0.0,0,0,56.0,0.650130952,0,0,1,0,0,0,0,0,1,0,0,0.0001309520000000175
1/15/2015,0,8,0.8,2.9,1440,0,0.0,0,0,8.0,0.606912879,0,0,1,0,0,0,0,0,1,0,0,-0.19308712100000003
1/15/2015,1,10,0.6,22.52,10170,23,0.0,0,0,56.5,0.600291767,0,0,1,0,0,0,0,0,1,0,0,0.00029176699999999833
1/15/2015,1,11,0.5,14.89,9900,30,0.0,0,0,55.0,0.500025069,0,0,1,0,0,0,0,0,1,0,0,2.5068999999988684e-05
1/15/2015,1,2,0.5,22.94,9810,23,0.0,0,0,54.5,0.499998888,0,0,1,0,0,0,0,0,1,0,0,-1.112000000025315e-06
1/17/2015,0,5,0.65,4.15,2700,0,0.0,0,0,15.0,0.98719697,0,0,1,0,0,0,1,0,0,0,0,0.33719696999999993
1/17/2015,0,2,0.8,3.94,1800,0,0.0,0,0,10.0,0.980909091,0,0,1,0,0,0,1,0,0,0,0,0.18090909099999997
1/17/2015,0,10,0.8,3.94,1440,0,0.0,0,0,8.0,0.974621212,0,0,1,0,0,0,1,0,0,0,0,0.17462121199999991
1/17/2015,0,1,0.8,3.94,1440,0,0.0,0,0,8.0,0.884261364,0,0,1,0,0,0,1,0,0,0,0,0.08426136399999995
1/17/2015,0,9,0.8,3.94,1800,0,0.0,0,0,10.0,0.82680303,0,0,1,0,0,0,1,0,0,0,0,0.02680302999999995
1/17/2015,1,6,0.8,11.41,5490,63,0.0,0,0,30.5,0.800343766,0,0,1,0,0,0,1,0,0,0,0,0.0003437659999999676
1/17/2015,1,12,0.8,11.61,5670,63,0.0,0,0,31.5,0.800246753,0,0,1,0,0,0,1,0,0,0,0,0.00024675299999998845
1/17/2015,1,7,0.8,25.9,10170,50,0.0,0,0,56.5,0.800128721,0,0,1,0,0,0,1,0,0,0,0,0.0001287209999999428
1/17/2015,1,8,0.8,25.9,10170,50,0.0,0,0,56.5,0.800128721,0,0,1,0,0,0,1,0,0,0,0,0.0001287209999999428
1/17/2015,1,1,0.8,48.68,10620,63,0.0,0,0,59.0,0.800117103,0,0,1,0,0,0,1,0,0,0,0,0.00011710300000000728
1/17/2015,1,9,0.8,26.16,10620,63,0.0,0,0,59.0,0.800117103,0,0,1,0,0,0,1,0,0,0,0,0.00011710300000000728
1/17/2015,1,2,0.6,22.94,6570,23,0.0,0,0,56.5,0.77011398,0,0,1,0,0,0,1,0,0,0,0,0.17011398
1/17/2015,1,4,0.7,22.52,10170,50,0.0,0,0,56.5,0.7005417,0,0,1,0,0,0,1,0,0,0,0,0.0005417000000000893
1/17/2015,0,8,0.8,2.9,1440,0,0.0,0,0,8.0,0.675568182,0,0,1,0,0,0,1,0,0,0,0,-0.12443181800000003
1/17/2015,0,7,0.8,2.9,1440,0,0.0,0,0,8.0,0.661837121,0,0,1,0,0,0,1,0,0,0,0,-0.13816287900000002
1/17/2015,1,10,0.65,22.52,9720,35,0.0,0,0,54.0,0.650198653,0,0,1,0,0,0,1,0,0,0,0,0.00019865299999999309
1/17/2015,1,3,0.6,22.52,10170,30,0.0,0,0,56.5,0.600291767,0,0,1,0,0,0,1,0,0,0,0,0.00029176699999999833
1/17/2015,1,11,0.6,14.89,10080,38,0.0,0,0,56.0,0.600273268,0,0,1,0,0,0,1,0,0,0,0,0.0002732680000000487
1/17/2015,0,6,0.8,2.9,900,0,0.0,0,0,5.0,0.465757576,0,0,1,0,0,0,1,0,0,0,0,-0.33424242400000004
1/17/2015,1,5,0.7,41.19,10440,21,0.0,0,0,58.0,0.452012539,0,0,1,0,0,0,1,0,0,0,0,-0.24798746099999996
1/17/2015,0,11,0.8,4.15,1260,0,0.0,0,0,7.0,0.313852814,0,0,1,0,0,0,1,0,0,0,0,-0.48614718600000006
1/18/2015,0,5,0.6,4.15,1440,0,0.0,0,0,8.0,0.852793561,0,0,1,0,0,0,0,1,0,0,0,0.25279356100000006
1/18/2015,0,11,0.65,4.15,2160,0,0.0,0,0,12.0,0.838383838,0,0,1,0,0,0,0,1,0,0,0,0.18838383800000003
1/18/2015,0,6,0.8,2.9,1800,0,0.0,0,0,10.0,0.804848485,0,0,1,0,0,0,0,1,0,0,0,0.0048484849999999025
1/18/2015,1,6,0.8,11.41,5490,63,0.0,0,0,30.5,0.800343766,0,0,1,0,0,0,0,1,0,0,0,0.0003437659999999676
1/18/2015,1,7,0.8,48.84,10170,50,0.0,0,0,56.5,0.800128721,0,0,1,0,0,0,0,1,0,0,0,0.0001287209999999428
1/18/2015,1,8,0.8,25.9,10170,38,0.0,0,0,56.5,0.800128721,0,0,1,0,0,0,0,1,0,0,0,0.0001287209999999428
1/18/2015,1,9,0.8,26.16,3660,50,0.0,0,0,59.0,0.800015009,0,0,1,0,0,0,0,1,0,0,0,1.5008999999954753e-05
1/18/2015,1,4,0.7,22.52,10170,50,0.0,0,0,56.5,0.7005417,0,0,1,0,0,0,0,1,0,0,0,0.0005417000000000893
1/18/2015,1,10,0.7,22.52,10080,40,0.0,0,0,56.0,0.700094156,0,0,1,0,0,0,0,1,0,0,0,9.415600000006741e-05
1/18/2015,0,7,0.8,2.9,1440,0,0.0,0,0,8.0,0.692045455,0,0,1,0,0,0,0,1,0,0,0,-0.10795454500000001
1/18/2015,1,12,0.8,26.87,5670,56,0.0,0,0,31.5,0.662255892,0,0,1,0,0,0,0,1,0,0,0,-0.13774410800000003
1/18/2015,1,3,0.65,22.52,10170,35,0.0,0,0,56.5,0.650416734,0,0,1,0,0,0,0,1,0,0,0,0.0004167339999999742
1/18/2015,1,11,0.65,14.89,10260,44,0.0,0,0,57.0,0.650299575,0,0,1,0,0,0,0,1,0,0,0,0.00029957499999999637
1/18/2015,1,2,0.65,22.94,10170,26,0.0,0,0,56.5,0.650243497,0,0,1,0,0,0,0,1,0,0,0,0.0002434969999999259
1/18/2015,0,8,0.8,2.9,1440,0,0.0,0,0,8.0,0.639867424,0,0,1,0,0,0,0,1,0,0,0,-0.16013257600000008
1/18/2015,1,5,0.6,20.4,10440,30,0.0,0,0,58.0,0.600062696,0,0,1,0,0,0,0,1,0,0,0,6.269599999997322e-05
1/18/2015,0,9,0.8,3.94,1800,0,0.0,0,0,10.0,0.582045455,0,0,1,0,0,0,0,1,0,0,0,-0.217954545
1/18/2015,1,1,0.8,49.1,10350,24,0.0,0,0,57.5,0.403242161,0,0,1,0,0,0,0,1,0,0,0,-0.39675783900000006
1/18/2015,0,10,0.7,3.94,1440,0,0.0,0,0,8.0,0.235795455,0,0,1,0,0,0,0,1,0,0,0,-0.46420454499999997
1/19/2015,0,4,0.7,4.3,5040,0,0.0,0,0,28.0,0.977272727,0,0,1,0,0,1,0,0,0,0,0,0.27727272700000005
1/19/2015,0,9,0.8,3.94,1800,0,0.0,0,0,10.0,0.964106061,0,0,1,0,0,1,0,0,0,0,0,0.16410606099999991
1/19/2015,0,5,0.65,4.15,1440,0,0.0,0,0,8.0,0.958901515,0,0,1,0,0,1,0,0,0,0,0,0.30890151499999996
1/19/2015,1,6,0.8,11.41,4380,50,0.0,0,0,31.0,0.800358775,0,0,1,0,0,1,0,0,0,0,0,0.00035877499999992235
1/19/2015,1,8,0.8,25.9,3630,50,0.0,0,0,56.5,0.800162602,0,0,1,0,0,1,0,0,0,0,0,0.00016260199999995617
1/19/2015,1,9,0.8,26.16,10620,63,0.0,0,0,59.0,0.800117103,0,0,1,0,0,1,0,0,0,0,0,0.00011710300000000728
1/19/2015,0,12,0.8,2.9,1440,0,0.0,0,0,8.0,0.793844697,0,0,1,0,0,1,0,0,0,0,0,-0.006155303000000001
1/19/2015,1,2,0.7,22.94,10170,38,0.0,0,0,56.5,0.750517565,0,0,1,0,0,1,0,0,0,0,0,0.05051756500000004
1/19/2015,1,4,0.7,22.52,10260,63,0.0,0,0,57.0,0.750068049,0,0,1,0,0,1,0,0,0,0,0,0.05006804900000006
1/19/2015,1,3,0.7,22.52,10170,50,0.0,0,0,56.5,0.750062751,0,0,1,0,0,1,0,0,0,0,0,0.050062751000000016
1/19/2015,1,10,0.7,22.52,10080,63,0.0,0,0,56.0,0.750057359,0,0,1,0,0,1,0,0,0,0,0,0.05005735900000008
1/19/2015,1,11,0.7,14.89,10260,50,0.0,0,0,57.0,0.700170388,0,0,1,0,0,1,0,0,0,0,0,0.0001703880000000213
1/19/2015,0,8,0.8,2.9,1440,0,0.0,0,0,8.0,0.683806818,0,0,1,0,0,1,0,0,0,0,0,-0.11619318200000006
1/19/2015,1,5,0.65,20.4,8280,35,0.0,0,0,58.0,0.650066445,0,0,1,0,0,1,0,0,0,0,0,6.644499999997056e-05
1/19/2015,1,7,0.8,48.84,10260,30,0.0,0,0,57.0,0.576460393,0,0,1,0,0,1,0,0,0,0,0,-0.22353960700000008
1/19/2015,1,1,0.5,22.94,10170,30,0.0,0,0,56.5,0.549969429,0,0,1,0,0,1,0,0,0,0,0,0.04996942900000001
1/19/2015,0,10,0.7,3.94,1440,0,0.0,0,0,8.0,0.538399621,0,0,1,0,0,1,0,0,0,0,0,-0.1616003789999999
1/19/2015,0,11,0.7,4.15,1440,0,0.0,0,0,8.0,0.409545455,0,0,1,0,0,1,0,0,0,0,0,-0.29045454499999995
1/19/2015,1,12,0.35,15.26,6120,23,0.0,0,0,34.0,0.35021836,0,0,1,0,0,1,0,0,0,0,0,0.00021836000000002853
1/20/2015,0,5,0.7,4.15,1440,0,0.0,0,0,8.0,1.033570076,0,0,1,0,0,0,0,0,0,1,0,0.333570076
1/20/2015,1,6,0.8,11.41,5580,63,0.0,0,0,31.0,0.800261486,0,0,1,0,0,0,0,0,0,1,0,0.00026148599999997746
1/20/2015,1,8,0.8,25.9,10170,50,0.0,0,0,56.5,0.800128721,0,0,1,0,0,0,0,0,0,1,0,0.0001287209999999428
1/20/2015,1,9,0.8,26.16,10620,63,0.0,0,0,59.0,0.800117103,0,0,1,0,0,0,0,0,0,1,0,0.00011710300000000728
1/20/2015,1,4,0.7,22.52,10260,63,0.0,0,0,57.0,0.750068049,0,0,1,0,0,0,0,0,0,1,0,0.05006804900000006
1/20/2015,1,10,0.7,22.52,10080,63,0.0,0,0,56.0,0.750057359,0,0,1,0,0,0,0,0,0,1,0,0.05005735900000008
1/20/2015,1,3,0.7,22.52,8460,50,0.0,0,0,57.0,0.750037968,0,0,1,0,0,0,0,0,0,1,0,0.050037968000000044
1/20/2015,1,2,0.7,22.94,10260,50,0.0,0,0,57.0,0.750031898,0,0,1,0,0,0,0,0,0,1,0,0.050031898000000075
1/20/2015,0,9,0.8,3.94,1800,0,0.0,0,0,10.0,0.72830303,0,0,1,0,0,0,0,0,0,1,0,-0.07169697000000008
1/20/2015,1,11,0.7,14.89,10260,50,0.0,0,0,57.0,0.700170388,0,0,1,0,0,0,0,0,0,1,0,0.0001703880000000213
1/20/2015,1,5,0.7,20.4,10260,50,0.0,0,0,57.0,0.700063796,0,0,1,0,0,0,0,0,0,1,0,6.379600000006036e-05
1/20/2015,0,8,0.8,2.9,1440,0,0.0,0,0,8.0,0.639867424,0,0,1,0,0,0,0,0,0,1,0,-0.16013257600000008
1/20/2015,1,12,0.5,15.26,3720,23,0.0,0,0,34.0,0.500290419,0,0,1,0,0,0,0,0,0,1,0,0.00029041900000004173
1/20/2015,1,7,0.35,22.94,10080,30,0.0,0,0,56.0,0.400332792,0,0,1,0,0,0,0,0,0,1,0,0.050332792000000015
1/20/2015,0,11,0.7,4.15,2700,0,0.0,0,0,15.0,0.362666667,0,0,1,0,0,0,0,0,0,1,0,-0.33733333299999996
1/21/2015,0,4,0.75,4.3,6000,0,0.0,0,0,20.0,0.978525641,0,0,1,0,0,0,0,0,0,0,1,0.22852564099999995
1/21/2015,0,2,0.7,3.94,5100,0,0.0,0,0,17.0,0.912202112,0,0,1,0,0,0,0,0,0,0,1,0.21220211200000005
1/21/2015,1,4,0.75,22.52,10080,94,0.0,0,0,56.0,0.900556277,0,0,1,0,0,0,0,0,0,0,1,0.15055627699999996
1/21/2015,1,6,0.8,11.61,5760,75,0.0,0,0,89.0,0.850410511,0,0,1,0,0,0,0,0,0,0,1,0.050410510999999936
1/21/2015,0,9,0.8,3.94,2400,0,0.0,0,0,8.0,0.827147436,0,0,1,0,0,0,0,0,0,0,1,0.027147435999999914
1/21/2015,1,8,0.8,25.9,7470,38,0.0,0,0,56.5,0.800436542,0,0,1,0,0,0,0,0,0,0,1,0.0004365419999999842
1/21/2015,1,2,0.7,22.94,10500,60,0.0,0,0,57.0,0.800415742,0,0,1,0,0,0,0,0,0,0,1,0.10041574200000003
1/21/2015,1,10,0.7,22.52,10080,75,0.0,0,0,56.0,0.800020563,0,0,1,0,0,0,0,0,0,0,1,0.10002056300000006
1/21/2015,0,5,0.7,4.15,2400,0,0.0,0,0,8.0,0.758173077,0,0,1,0,0,0,0,0,0,0,1,0.05817307700000007
1/21/2015,1,5,0.7,20.4,10440,50,0.0,0,0,58.0,0.750344828,0,0,1,0,0,0,0,0,0,0,1,0.050344828000000064
1/21/2015,1,3,0.7,22.52,10260,63,0.0,0,0,57.0,0.750068049,0,0,1,0,0,0,0,0,0,0,1,0.05006804900000006
1/21/2015,1,11,0.7,14.89,10260,50,0.0,0,0,57.0,0.700170388,0,0,1,0,0,0,0,0,0,0,1,0.0001703880000000213
1/21/2015,1,1,0.65,22.94,10260,34,0.0,0,0,57.0,0.700029771,0,0,1,0,0,0,0,0,0,0,1,0.050029770999999945
1/21/2015,1,12,0.6,15.26,6360,23,0.0,0,0,34.0,0.60017284,0,0,1,0,0,0,0,0,0,0,1,0.00017284000000006294
1/21/2015,0,8,0.8,2.9,2400,0,0.0,0,0,8.0,0.594871795,0,0,1,0,0,0,0,0,0,0,1,-0.20512820500000006
1/21/2015,1,9,0.8,54.56,4140,29,0.0,0,0,58.0,0.520237649,0,0,1,0,0,0,0,0,0,0,1,-0.279762351
1/21/2015,0,1,0.65,3.94,2400,0,0.0,0,0,8.0,0.505128205,0,0,1,0,0,0,0,0,0,0,1,-0.14487179500000003
1/21/2015,1,7,0.5,22.52,10080,23,0.0,0,0,56.0,0.500241342,0,0,1,0,0,0,0,0,0,0,1,0.00024134200000003325
1/21/2015,0,11,0.7,4.15,2700,0,0.0,0,0,9.0,0.470769231,0,0,1,0,0,0,0,0,0,0,1,-0.22923076899999995
1/22/2015,0,7,0.6,3.94,6000,0,0.0,0,0,10.0,0.957638889,0,0,0,1,0,0,0,0,1,0,0,0.35763888900000007
1/22/2015,0,10,0.75,3.94,8400,0,0.0,0,0,14.0,0.940701058,0,0,0,1,0,0,0,0,1,0,0,0.19070105800000003
1/22/2015,1,4,0.75,22.52,10080,81,0.0,0,0,56.0,0.849983766,0,0,0,1,0,0,0,0,1,0,0,0.09998376600000003
1/22/2015,1,2,0.7,22.94,10620,60,0.0,0,0,57.0,0.800302791,0,0,0,1,0,0,0,0,1,0,0,0.10030279100000006
